"Brand","Price","Photo","Model.Number","Engine.Type","Fuel.Type","Fuel.Tank.Capacity..Litres.","Air.Conditioner","Heater","AntiLock.Braking.System","Central.Locking","Power.Steering","Power.Windows","Leather.Seats","Anti.Lock.Braking","Brake.Assist","Central.Locking.1","Power.Door.Locks","Child.Safety.Locks","Night.Rear.View.Mirror","Rear.Seat.Belts","Door.Ajar.Warning","Adjustable.Seats","Crash.Sensor","Engine.Check.Warning","Rear.Camera","Anti.Theft.Device","Touch.Screen","Audio.System.Remote.Control","Speakers.Front...back","Bluetooth.Connectivity","USB...Auxiliary.Input","Adjustable.Steering.Column","Height.Adjustable.Driving.Seat","Digital.Clock","Smoke.Headlamps","Electric.Folding.Rear.View.Mirror","Automatic.Climate.Control","Low.Fuel.Warning.Light","Parking.Sensors","Bottle.Holder","Voice.Control","Seat.Belt.Warning","Vehicle.Stability.Control.System","Engine.Immobilizer","Rear.Reading.Lamp","Radio","Outside.Temperature.Display","Fog.Lights.Front...Back","Centrally.Mounted.Fuel.Tank","CD.Player","DVD.Player","Electric.Adjustable.Seats","Keyless.Entry","Tyre.Pressure.Monitor","Smart.Access.Card.Entry","Xenon.Headlamps","Halogen.Headlamps","Removable.Convertible.Top","Cassette.Player","power_hp","pojemnosc_L","moment_obrotowy_lb_ft","wysokosc_in","dlugosc_in","szerokosc_in","rozstaw_osi_in","przeswit_in","cylindry","bak","skrzynia_biegow","naped","siedzenia","drzwi","waga_lbs","paliwo","city_mpg","highway_mpg","nadwozie"
"Jaguar","111,200","https://www.ccarprice.com/products/Jaguar_F-Type_R_Convertible_2023.jpg","F-Type R Convertible 2023","5.0-liter Supercharged V8 Gas","Gasoline","18.5 gallons","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","","","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","","","Yes","","Yes","","","","","",575,5,516,51.5,176,74.2,103.2,3.9,NA,68,"Automatic","all",2,2,3945,"Petrol",16,24,"Convertible"
"Jaguar","73,000","https://www.ccarprice.com/products/Jaguar_F-Type_P450_Convertible_2022.jpg","F-Type P450 Convertible 2022","5.0L Supercharged V8 Gas","Premium","18.5 gallons","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","","","","","Yes","","Yes","Yes","","","","",444,5,428,51.5,176,74.2,103.2,4.1,8,68,"Automatic","rear",2,2,3785,"Petrol",17,24,""
"Jaguar","79,900","https://www.ccarprice.com/products/Jaguar_F-Type_P450_R-Dynamic_Coupe_2022.jpg","F-Type P450 R-Dynamic Coupe 2022","5.0L Supercharged V8 Gas","Premium","18.5 gallons","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","","","","","Yes","","Yes","Yes","","","","",444,5,428,51.6,176,74.2,103.2,4.1,8,68,"Automatic","all",2,2,3920,"Petrol",16,24,""
"Jaguar","64,800","https://www.ccarprice.com/products/Jaguar_F-Pace_P400_R-Dynamic_S_2023.jpg","F-Pace P400 R-Dynamic S 2023","3.0L Turbo Inline-6 Gas","Gasoline","21.7 gallons","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","","","","","Yes","Yes","Yes","","","","","",395,3,406,65.5,186.3,81.5,113.1,8.4,6,79,"Automatic","all",5,4,4305,"Petrol",20,27,"SUV"
"Jaguar","65,500","https://www.ccarprice.com/products/Jaguar_F-Pace_P400_R-Dynamic_S_2022.jpg","F-Pace P400 R-Dynamic S 2022","3.0L Turbo Inline-6 Gas","Gasoline","21.7 gallons","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","","","","","Yes","Yes","Yes","","","","","",395,3,406,65.5,186.3,81.5,113.1,8.4,6,79,"Automatic","all",5,4,4305,"Petrol",20,27,"SUV"
"Jaguar","73,400","https://www.ccarprice.com/products/Jaguar_F-Type_P450_Coupe_2023.jpg","F-Type P450 Coupe 2023","5.0L Supercharged V8 Gas","Premium","18.5 gallons","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","","","","","Yes","","Yes","Yes","","","","",444,5,428,51.6,176,74.2,103.2,4.1,8,68,"Automatic","rear",2,2,3760,"Petrol",17,24,""
"Jaguar","69,900","https://www.ccarprice.com/products/Jaguar_F-Type_P450_Coupe_2022.jpg","F-Type P450 Coupe 2022","5.0L Supercharged V8 Gas","Premium","18.5 gallons","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","","","","","Yes","","Yes","Yes","","","","",444,5,428,51.6,176,74.2,103.2,4.1,8,68,"Automatic","rear",2,2,3760,"Petrol",17,24,""
"Jaguar","56,000","https://www.ccarprice.com/products/Jaguar_F-Pace_P250_S_2023.jpg","F-Pace P250 S 2023","2.0L Turbo Inline-4 Gas","Premium","21.7 gallons","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","","","","","Yes","","Yes","Yes","","","","",246,2,269,65.5,186.9,81.5,113.2,8.4,4,79,"Automatic","all",5,4,4015,"Petrol",22,27,"SUV"
"Jaguar","52,400","https://www.ccarprice.com/products/Jaguar_F-Pace_P250_2023_1.jpg","F-Pace P250 2023","2.0L Turbo Inline-4 Gas","Premium","21.7 gallons","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","","","","","Yes","","Yes","Yes","","","","",246,2,269,65.5,186.9,81.5,113.2,8.4,4,79,"Automatic","all",5,4,4015,"Petrol",22,27,"SUV"
"Jaguar","108,500","https://www.ccarprice.com/products/Jaguar_F-Type_R_Coupe_2023_1.jpg","F-Type R Coupe 2023","5.0-liter Supercharged V8 Gas","Gasoline","18.5 gallons","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","","","Yes","","Yes","","","","","",575,5,516,51.6,176,74.2,103.2,3.9,NA,68,"Automatic","all",2,2,3843,"Petrol",16,24,"Coupe"
"Jaguar","52,700","https://www.ccarprice.com/products/Jaguar_XF_P300_R-Dynamic_SE_2023.jpg","XF P300 R Dynamic SE 2023","2.0L Turbo Inline-4 Gas","Premium","19.5 gallons","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","","","Yes","","Yes","Yes","","","","",296,2,295,57.3,195.4,78,116.5,5.3,4,72,"Automatic","all",5,4,3845,"Petrol",22,30,"Sedan"
"Jaguar","49,300","https://www.ccarprice.com/products/Jaguar__XF_P250_SE_2023.jpg","XF P250 SE 2023","2.0L Turbo Inline-4 Gas","Premium","19.5 gallons","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","","","Yes","","Yes","Yes","","","","",246,2,269,57.3,195.4,78,116.5,5.3,4,72,"Automatic","rear",5,4,3655,"Petrol",25,33,"Sedan"
"Jaguar","51,000","https://www.ccarprice.com/products/Jaguar_XF_P300_R_Dynamic_SE_2022.jpg","XF P300 R Dynamic SE 2022","2.0L Turbo Inline-4 Gas","Premium","19.5 gallons","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","","","Yes","","Yes","Yes","","","","",296,2,295,57.4,195,78,116.5,5.3,4,72,"Automatic","all",5,4,3845,"Petrol",22,30,"Sedan"
"Jaguar","48,100","https://www.ccarprice.com/products/Jaguar_XF_P250_SE_2022.jpg","XF P250 SE 2022","2.0L Turbo Inline-4 Gas","Premium","19.5 gallons","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","","","Yes","","Yes","Yes","","","","",246,2,269,57.4,195,78,116.5,5.3,4,72,"Automatic","rear",5,4,3655,"Petrol",25,33,"Sedan"
"Jaguar","47,000","https://www.ccarprice.com/products/Jaguar_XF_P250_S_2023_1.jpg","XF P250 S 2023","2.0L Turbo Inline-4 Gas","Premium","19.5 gallons","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","","","Yes","","Yes","Yes","","","","",246,2,269,57.3,195.4,78,116.5,5.3,4,72,"Automatic","rear",5,4,3655,"Petrol",25,33,"Sedan"
"Jaguar","48,000","https://www.ccarprice.com/products/Jaguar_E-Pace_P250_SE_2023_1.jpg","E-Pace P250 SE 2023","2.0L Turbo Inline-4 Gas","Premium","17.7 gallons","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","","","Yes","Yes","Yes","Yes","","","","",246,2,269,64.9,173,74.7,105.6,NA,4,64,"Automatic","all",5,4,3925,"Petrol",20,26,"SUV"
"Jaguar","69,900","https://www.ccarprice.com/products/Jaguar_I-Pace_HSE_2022.jpg","I-Pace HSE 2022","Electric","Electric","","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","","","","","Yes","Yes","Yes","","","","","",394,NA,512,61.3,184.3,74.6,117.7,NA,NA,NA,"Automatic","all",5,4,4784,"Electric",70,0,"SUV"
"Jaguar","65,000","https://www.ccarprice.com/products/Jaguar_FType_P300_Convertible_2022.jpg","F-Type P300 Convertible 2022","2.0-liter Turbo Inline-4 Gas","Gasoline","16.6 gallons","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","","","","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","","","Yes","","Yes","","","","","",296,2,295,51.5,176,74.2,103.2,3.9,NA,61,"Automatic","rear",2,2,3395,"Petrol",23,30,"Convertible"
"Jaguar","105,900","https://www.ccarprice.com/products/Jaguar_F-Type_R_Convertible_2022.jpg","F-Type R Convertible 2022","5.0-liter Supercharged V8 Gas","Gasoline","18.5 gallons","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","","","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","","","Yes","","Yes","","","","","",575,5,516,51.5,176,74.2,103.2,3.9,NA,68,"Automatic","all",2,2,3945,"Petrol",16,24,"Convertible"
"Jaguar","79,900","https://www.ccarprice.com/products/Jaguar_F-Type_R_Coupe_2022.jpg","F-Type R Coupe 2022","5.0-liter Supercharged V8 Gas","Gasoline","18.5 gallons","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","","","Yes","","Yes","","","","","",575,5,516,51.6,176,74.2,103.2,3.9,NA,68,"Automatic","all",2,2,3843,"Petrol",16,24,"Coupe"
"Jaguar","79,900","https://www.ccarprice.com/products/Jaguar_F-Type_P380_Coupe_2022.jpg","F-Type P380 Coupe 2022","3.0L Supercharged V6 Gas","Gasoline","18.5 gallons","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","","","","Yes","Yes","","Yes","","","","","",380,3,339,51.6,176,74.2,103.2,4.1,NA,68,"Automatic","all",2,2,3640,"Petrol",18,26,"Coupe"
"Jaguar","62,600","https://www.ccarprice.com/products/Jaguar_F-Type_P300_Coupe_2022.jpg","F-Type P300 Coupe 2022","2.0-liter Turbo Inline-4 Gas","Gasoline","16.6 gallons","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","","","","Yes","Yes","","Yes","","","","","",296,2,295,51.6,176,74.2,103.2,3.9,NA,61,"Automatic","rear",2,2,3351,"Petrol",23,30,"Coupe"
"Jaguar","59,600","https://www.ccarprice.com/products/Jaguar_F-Pace_P340_S_2022.jpg","F-Pace P340 S 2022","3.0L Turbo Inline-6 Gas","Gasoline","","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","","","","","Yes","Yes","Yes","","","","","",335,3,354,65.5,186.3,81.5,113.1,8.4,6,NA,"Automatic","all",5,4,4305,"Petrol",20,27,"SUV"
"Jaguar","49,990","https://www.ccarprice.com/products/Jaguar_E-Pace_P300_Sport_2022.jpg","E-Pace P300 Sport 2022","2.0L Turbo Inline-4 Gas","Premium","17.7 gallons","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","","","","","Yes","Yes","Yes","","","","","",296,2,295,64.9,173,74.7,105.6,NA,4,64,"Automatic","all",5,4,4135,"Petrol",21,27,"SUV"
"Jaguar","45,990","https://www.ccarprice.com/products/Jaguar_E-Pace_P250_SE_2022.jpg","E-Pace P250 SE 2022","2.0L Turbo Inline-4 Gas","Premium","17.7 gallons","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","","","","","Yes","Yes","Yes","","","","","",246,2,269,64.9,173,74.7,105.6,NA,4,64,"Automatic","all",5,4,3925,"Petrol",21,28,"SUV"
"Jaguar","54,000","https://www.ccarprice.com/products/Jaguar_F-Pace_P250_S_2022.jpg","F-Pace P250 S 2022","2.0L Turbo Inline-4 Gas","Premium","21.7 gallons","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","","","","","Yes","","Yes","Yes","","","","",246,2,269,65.5,186.9,81.5,113.2,8.4,4,79,"Automatic","all",5,4,4015,"Petrol",22,27,"SUV"
"Jaguar","50,900","https://www.ccarprice.com/products/Jaguar_F-Pace_P250_2022_3.jpg","F-Pace P250 2022","2.0L Turbo Inline-4 Gas","Premium","21.7 gallons","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","","","","","Yes","","Yes","Yes","","","","",246,2,269,65.5,186.9,81.5,113.2,8.4,4,79,"Automatic","all",5,4,4015,"Petrol",22,27,"SUV"
"Jaguar","49,990","https://www.ccarprice.com/products/Jaguar_F-Pace_P250_2021.jpg","F-Pace P250 2021","2.0L Turbo Inline-4 Gas","Premium","21.7 gallons","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","","","","","Yes","","Yes","Yes","","","","",246,2,269,65,186.3,76.2,113.1,8.4,4,79,"Automatic","all",5,4,3870,"Petrol",NA,NA,"SUV"
"Jaguar","86,600","https://www.ccarprice.com/products/Jaguar_F-Pace_SVR_AWD_2022.jpg","F-Pace SVR 2022","5.0L Supercharged V8 Gas","Premium","21.7 gallons","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","","","","","Yes","","Yes","Yes","","","","",550,5,516,65,186.3,76.2,113.1,8.4,8,79,"Automatic","all",5,4,4535,"Petrol",NA,NA,"SUV"
"Jaguar","86,600","https://www.ccarprice.com/products/Jaguar_F-Pace_SVR_2022.jpg","F-Pace SVR 2022","5.0L Supercharged V8 Gas","Premium","21.7 gallons","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","","","","","Yes","","Yes","Yes","","","","",550,5,516,65,186.3,76.2,113.1,8.4,8,79,"Automatic","all",5,4,4535,"Petrol",NA,NA,"SUV"
"Jaguar","45,300","https://www.ccarprice.com/products/Jaguar_XF_P250_S_2022_1.jpg","XF P250 S 2022","2.0L Turbo Inline-4 Gas","Premium","19.5 gallons","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","","","Yes","","Yes","Yes","","","","",246,2,269,57.4,195,78,116.5,5.3,4,72,"Automatic","rear",5,4,3655,"Petrol",25,33,"Sedan"
"Jaguar","40,990","https://www.ccarprice.com/products/Jaguar_E-Pace_P250_2022.jpg","E-Pace P250 2022","2.0L Turbo Inline-4 Gas","Premium","17.7 gallons","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","","","Yes","Yes","Yes","Yes","","","","",246,2,269,64.9,173,74.7,105.6,NA,4,64,"Automatic","all",5,4,3925,"Petrol",20,26,"SUV"
"Jaguar","49,990","https://www.ccarprice.com/products/Jaguar_E-Pace_P300_Sport_2021.jpg","E-Pace P300 Sport 2021","2.0L Turbo Inline-4 Gas","Premium","17.7 gallons","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","","","","","Yes","Yes","Yes","Yes","","","","",296,2,295,64.9,173,74.7,105.6,NA,4,64,"Automatic","all",5,4,4135,"Petrol",21,27,"SUV"
"Jaguar","46,090","https://www.ccarprice.com/products/Jaguar_E-Pace_P250_SE_2021.jpg","E-Pace P250 SE 2021","2.0L Turbo Inline-4 Gas","Premium","17.7 gallons","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","","","","","Yes","Yes","Yes","","","","","",246,2,269,64.9,173,74.7,105.6,NA,4,64,"Automatic","all",5,4,3925,"Petrol",21,28,"SUV"
"Jaguar","40,990","https://www.ccarprice.com/products/Jaguar-E-Pace-P250-2021.jpg","E-Pace P250 2021","2.0L Turbo Inline-4 Gas","Premium","17.7 gallons","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","","","","","Yes","Yes","Yes","","","","","",246,2,269,64.9,173,74.7,105.6,NA,4,64,"Automatic","all",5,4,3925,"Petrol",21,28,"SUV"
"Jaguar","84,600","https://www.ccarprice.com/products/Jaguar-F-Pace-SVR-2021.jpg","F-Pace SVR 2021","5.0L Supercharged V8 Gas","Premium","21.7 gallons","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","","","","Yes","","Yes","Yes","","","","",550,5,516,65,186.3,76.2,113.1,8.4,8,79,"Automatic","all",5,4,4535,"Petrol",NA,NA,"SUV"
"Jaguar","43,990","https://www.ccarprice.com/products/Jaguar_XF_P250_S_2021.jpg","XF P250 S 2021","2.0L Turbo Inline-4 Gas","Premium","19.5 gallons","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","","","Yes","","Yes","Yes","","","","",247,2,269,57.4,195,78,116.5,5.3,4,72,"Automatic","rear",5,4,3655,"Petrol",25,33,"Sedan"
"Jaguar","75,400","https://www.ccarprice.com/products/Jaguar_F-Type_Convertible_2021.jpg","F-Type Convertible 2021","2.0-liter Turbo Inline-4 Gas","Gasoline","16.6 gallons","Yes","Yes","Yes","Yes","Yes","","","Yes","Yes","Yes","","","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","","","Yes","Yes","Yes","","","","","",296,2,295,51.5,176,74.2,103.2,4,NA,61,"Automatic","rear",2,2,3395,"Petrol",23,30,"Convertible"
"Jaguar","125,930","https://www.ccarprice.com/products/Jaguar-F-Type-2.0-I-Coupe-2020.jpg","F-Type 2.0 I Coupe","P300 Petrol Engine","Petrol","63","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","","Yes","Yes","Yes","Yes","Yes","Yes","8-inch Touch-screen for audio, telephone, climate control, navigation, personalization & valet","","","Bluetooth® wireless technology with Touch-screen controls","Yes","Yes","6 way adjustable, Memory function with 3 settings for driver seat","Yes","","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","","","No","","Yes","","Yes","","with LED Signature","No","","",NA,NA,NA,52,179,82,105,100,4,NA,"Automatic","rear",2,2,3509,"Petrol",NA,15,"Coupe"
"Jaguar","105,900","https://www.ccarprice.com/products/Jaguar_F-Type_R_Convertible_2021.jpg","F-Type R Convertible 2021","5.0-liter Supercharged V8 Gas","Gasoline","18.5 gallons","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","","","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","","","","","Yes","","Yes","","","","","",575,5,516,51.6,176,74.2,103.2,3.9,4,68,"Automatic","rear",2,2,3887,"Petrol",16,24,"Convertible"
